Created On,Topic,Owner,Potential Customer,Status,Status Reason,Est. revenue,Est. close date,Actual Revenue,Actual Close Date,Probability,Rating,Sales Stage,Forecast category,Customer Need,Proposed Solution,Source Campaign,Purchase Process,Purchase Timeframe,Currency,Contact,Price List,Revenue
4/15/2022 15:07,Trey Research | Brew Filters,Lunaura Hassinger,Trey Research,Lost,Canceled,250,7/14/2022,0,7/14/2022,20,Cold,Close,,DRINKWARE,Brew Filters,New Product Release,Unknown,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/14/2023 8:35,Trey Research | Brew Filters,Ayushman Jain,Trey Research,Won,Won,200,5/24/2023,200,5/24/2023,95,Hot,Close,,DRINKWARE,Brew Filters,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/4/2021 0:00,Trey Research | Brew Filters,Pooja Bhalla,Trey Research,Lost,Canceled,500,6/4/2021,0,6/4/2021,35,Cold,Close,,DRINKWARE,Brew Filters,Global Coffee Expo,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/23/2021 0:00,Trey Research | Brew Filters,Pooja Bhalla,Trey Research,Lost,Canceled,400,11/9/2021,0,11/9/2021,5,Cold,Close,,DRINKWARE,Brew Filters,Sustainable Coffee Newsletter,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/14/2024 16:26,Trey Research | Café A-100 Automatic,Eric Boocock,Trey Research,Open,In Progress,250650,9/1/2025,0,,0,Cold,Develop,Omitted,COMMERCIAL ESPRESSO,Café A-100 Automatic,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
11/23/2024 16:01,Trey Research | Café A-100 Automatic,Michael Tan,Trey Research,Open,In Progress,132100,6/3/2025,0,,55,Warm,Develop,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/6/2024 12:51,Trey Research | Café A-100 Automatic,Pooja Bhalla,Trey Research,Open,In Progress,194000,5/5/2025,0,,55,Warm,Qualify,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/16/2023 7:04,Trey Research | Café A-100 Automatic,Pooja Bhalla,Trey Research,Lost,Out-Sold,198650,3/12/2024,0,3/12/2024,55,Warm,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Perfect Brew Coffee  Webinar,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/22/2022 9:52,Trey Research | Café A-100 Automatic,Alan Ross,Trey Research,Lost,Canceled,41150,5/21/2023,0,5/21/2023,15,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Loyalty Customer Promotion,Committee,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/20/2024 7:32,Trey Research | Café A-100 Automatic,Lunaura Hassinger,Trey Research,Won,Won,252650,1/8/2025,252650,1/8/2025,90,Hot,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
2/13/2022 16:55,Trey Research | Café A-100 Automatic,Alan Ross,Trey Research,Lost,Canceled,42350,5/26/2022,0,5/26/2022,30,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/10/2024 12:45,Trey Research | Café A-100 Automatic,Jim Nakashima,Trey Research,Lost,Canceled,147900,1/3/2025,0,1/3/2025,20,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/5/2024 8:50,Trey Research | Café A-100 Automatic,Jeff Comstock,Trey Research,Lost,Canceled,127800,3/29/2025,0,3/29/2025,15,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Loyalty Customer Promotion,Committee,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/10/2021 0:00,Trey Research | Café A-100 Automatic,Per Mikkelsen,Trey Research,Lost,Canceled,253550,6/20/2022,0,6/20/2022,35,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Intelligent Coffee Machine Showcase,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/8/2022 8:29,Trey Research | Café A-100 Automatic,Ayushman Jain,Trey Research,Won,Won,54400,5/11/2022,54400,5/11/2022,90,Hot,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/15/2021 0:00,Trey Research | Café A-100 Automatic,Alan Ross,Trey Research,Won,Won,218150,12/29/2021,218150,12/29/2021,90,Hot,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/6/2021 0:00,Trey Research | Café A-100 Automatic,Eric Boocock,Trey Research,Lost,Canceled,180750,4/22/2022,0,4/22/2022,5,Cold,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,Customer Follow-up,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
6/27/2022 9:43,Trey Research | Café A-100 Automatic,Jeff Comstock,Trey Research,Won,Won,125550,12/30/2022,125550,12/30/2022,75,Warm,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/24/2022 9:22,Trey Research | Café A-100 Automatic,Jeff Comstock,Trey Research,Won,Won,73800,7/17/2022,73800,7/17/2022,90,Hot,Close,,COMMERCIAL ESPRESSO,Café A-100 Automatic,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/22/2025 10:40,Trey Research | Café A-200 Automatic,Pooja Bhalla,Trey Research,Open,In Progress,207300,1/13/2026,0,,0,Cold,Develop,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Customer Care Campaign,Unknown,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/18/2023 9:17,Trey Research | Café A-200 Automatic,Eric Boocock,Trey Research,Won,Won,198200,9/1/2024,198200,9/1/2024,75,Warm,Close,Won,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/30/2024 13:53,Trey Research | Café A-200 Automatic,Pooja Bhalla,Trey Research,Lost,Canceled,45050,11/30/2024,0,11/30/2024,30,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Coffee Machine Excellence,Individual,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/2/2021 0:00,Trey Research | Café A-200 Automatic,Jeff Comstock,Trey Research,Lost,Canceled,231100,7/7/2022,0,7/7/2022,5,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Sustainable Coffee Newsletter,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/24/2021 0:00,Trey Research | Café A-200 Automatic,Ayushman Jain,Trey Research,Won,Won,297150,8/16/2022,297150,8/16/2022,80,Hot,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
1/12/2022 16:39,Trey Research | Café A-200 Automatic,Lunaura Hassinger,Trey Research,Lost,Canceled,63650,6/15/2022,0,6/15/2022,45,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
7/10/2024 7:16,Trey Research | Café A-200 Automatic,Eric Boocock,Trey Research,Lost,Canceled,150000,3/7/2025,0,3/7/2025,20,Cold,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/5/2021 0:00,Trey Research | Café A-200 Automatic,Ayushman Jain,Trey Research,Won,Won,232400,1/22/2022,232400,1/22/2022,75,Warm,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
10/15/2022 10:12,Trey Research | Café A-200 Automatic,Jeff Comstock,Trey Research,Lost,Out-Sold,148450,5/11/2023,0,5/11/2023,55,Warm,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/24/2021 0:00,Trey Research | Café A-200 Automatic,Lunaura Hassinger,Trey Research,Won,Won,234100,12/24/2021,234100,12/24/2021,95,Hot,Close,,COMMERCIAL ESPRESSO,Café A-200 Automatic,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
2/20/2025 14:17,Trey Research | Café BG-1,Jeff Comstock,Trey Research,Open,In Progress,21450,6/11/2025,0,,30,Cold,Qualify,Pipeline,COMMERCIAL COFFEE GRINDERS,Café BG-1,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/24/2024 15:46,Trey Research | Café BG-1,Eric Boocock,Trey Research,Open,In Progress,43900,4/25/2025,0,,65,Warm,Qualify,Best Case,COMMERCIAL COFFEE GRINDERS,Café BG-1,Loyalty Customer Promotion,Committee,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/9/2024 14:36,Trey Research | Café BG-1,Alan Ross,Trey Research,Won,Won,28050,5/17/2024,28050,5/17/2024,100,Hot,Close,Won,COMMERCIAL COFFEE GRINDERS,Café BG-1,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/10/2021 0:00,Trey Research | Café BG-1,Lunaura Hassinger,Trey Research,Won,Won,12050,1/1/2022,12050,1/1/2022,80,Hot,Close,Won,COMMERCIAL COFFEE GRINDERS,Café BG-1,Intelligent Coffee Machine Showcase,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
11/8/2021 0:00,Trey Research | Café BG-1,Lunaura Hassinger,Trey Research,Lost,Canceled,57200,4/4/2022,0,4/4/2022,45,Cold,Close,Lost,COMMERCIAL COFFEE GRINDERS,Café BG-1,Loyalty Customer Promotion,Committee,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/18/2023 9:36,Trey Research | Café BG-1,Eric Boocock,Trey Research,Lost,Canceled,23000,11/27/2023,0,11/27/2023,15,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Customer Follow-up,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/9/2022 7:22,Trey Research | Café BG-1,Lunaura Hassinger,Trey Research,Won,Won,51900,9/28/2022,51900,9/28/2022,75,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/1/2021 0:00,Trey Research | Café BG-1,Lunaura Hassinger,Trey Research,Won,Won,63400,1/2/2022,63400,1/2/2022,75,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
1/19/2022 10:16,Trey Research | Café BG-1,Ayushman Jain,Trey Research,Won,Won,26400,5/15/2022,26400,5/15/2022,75,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/12/2024 9:58,Trey Research | Café BG-1,Jeff Comstock,Trey Research,Won,Won,9850,10/2/2024,9850,10/2/2024,100,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/20/2023 12:25,Trey Research | Café BG-1,Julie Strauss,Trey Research,Lost,Out-Sold,47100,12/23/2023,0,12/23/2023,60,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1,Coffee Machine Excellence,Individual,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
11/13/2024 7:06,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Open,In Progress,40400,12/24/2025,0,,0,Cold,Propose,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,Unknown,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
10/3/2023 15:35,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Lost,Canceled,46700,1/18/2024,0,1/18/2024,40,Cold,Close,Lost,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,New Product Release,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/12/2021 0:00,Trey Research | Café BG-1 Pro,Jeff Comstock,Trey Research,Won,Won,47750,7/9/2021,47750,7/9/2021,65,Warm,Close,Won,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/1/2021 0:00,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Lost,Canceled,21900,8/21/2021,0,8/21/2021,40,Cold,Close,Lost,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
6/6/2021 0:00,Trey Research | Café BG-1 Pro,Eric Boocock,Trey Research,Lost,Canceled,51500,10/26/2021,0,10/26/2021,40,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/29/2022 12:12,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Won,Won,15650,4/24/2022,15650,4/24/2022,90,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
10/11/2023 10:30,Trey Research | Café BG-1 Pro,Jeff Comstock,Trey Research,Lost,Out-Sold,110500,2/9/2024,0,2/9/2024,60,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,New Product Release,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/18/2022 16:05,Trey Research | Café BG-1 Pro,Alan Ross,Trey Research,Lost,Canceled,131200,11/25/2022,0,11/25/2022,40,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/18/2023 12:19,Trey Research | Café BG-1 Pro,Jim Nakashima,Trey Research,Lost,Canceled,134150,3/17/2024,0,3/17/2024,10,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,New Product Release,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
7/27/2023 13:29,Trey Research | Café BG-1 Pro,Pooja Bhalla,Trey Research,Lost,Canceled,84350,1/17/2024,0,1/17/2024,15,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,New Product Release,Unknown,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/22/2024 7:54,Trey Research | Café BG-1 Pro,Jim Nakashima,Trey Research,Won,Won,24900,12/16/2024,24900,12/16/2024,70,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/13/2023 10:16,Trey Research | Café BG-1 Pro,Jim Nakashima,Trey Research,Lost,Canceled,120650,6/11/2024,0,6/11/2024,25,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Barista Monthly Digest,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/23/2023 17:42,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Won,Won,165300,9/14/2023,165300,9/14/2023,85,Hot,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
10/31/2022 15:40,Trey Research | Café BG-1 Pro,Julie Strauss,Trey Research,Won,Won,125750,5/5/2023,125750,5/5/2023,75,Warm,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Coffee Machine Excellence,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/8/2022 13:52,Trey Research | Café BG-1 Pro,Eric Boocock,Trey Research,Lost,Canceled,89300,10/4/2022,0,10/4/2022,45,Cold,Close,,COMMERCIAL COFFEE GRINDERS,Café BG-1 Pro,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/11/2021 0:00,Trey Research | Café Corto,Jim Nakashima,Trey Research,Won,Won,99250,7/29/2021,99250,7/29/2021,65,Warm,Close,Won,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Committee,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/4/2024 15:57,Trey Research | Café Corto,Jim Nakashima,Trey Research,Won,Won,202200,10/2/2024,202200,10/2/2024,90,Hot,Close,Won,COMMERCIAL ESPRESSO,Café Corto,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
6/15/2023 7:38,Trey Research | Café Corto,Julie Strauss,Trey Research,Won,Won,27800,7/23/2023,27800,7/23/2023,95,Hot,Close,Won,COMMERCIAL ESPRESSO,Café Corto,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/23/2024 8:21,Trey Research | Café Corto,Eric Boocock,Trey Research,Lost,Canceled,56850,2/17/2025,0,2/17/2025,45,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café Corto,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/4/2021 0:00,Trey Research | Café Corto,Jeff Comstock,Trey Research,Lost,Canceled,82600,5/26/2022,0,5/26/2022,10,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café Corto,Barista Monthly Digest,Unknown,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
1/5/2023 11:06,Trey Research | Café Corto,Lunaura Hassinger,Trey Research,Lost,Canceled,86400,5/31/2023,0,5/31/2023,35,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Intelligent Coffee Machine Showcase,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
2/20/2022 9:55,Trey Research | Café Corto,Lunaura Hassinger,Trey Research,Lost,Canceled,66300,7/26/2022,0,7/26/2022,50,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Coffee Machine Excellence,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/13/2023 7:12,Trey Research | Café Corto,Eric Boocock,Trey Research,Won,Won,37400,5/30/2023,37400,5/30/2023,95,Hot,Close,,COMMERCIAL ESPRESSO,Café Corto,Coffee Machine Excellence,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/15/2023 7:44,Trey Research | Café Corto,Ayushman Jain,Trey Research,Lost,Canceled,29500,7/14/2023,0,7/14/2023,30,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Coffee Innovation Webinar,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/28/2024 10:18,Trey Research | Café Corto,Lunaura Hassinger,Trey Research,Lost,Canceled,123450,3/17/2025,0,3/17/2025,5,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Unknown,This Year,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/28/2021 0:00,Trey Research | Café Corto,Lunaura Hassinger,Trey Research,Lost,Canceled,58800,2/24/2022,0,2/24/2022,45,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/24/2024 11:43,Trey Research | Café Corto,Alan Ross,Trey Research,Lost,Canceled,79900,2/10/2025,0,2/10/2025,45,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,Next Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
8/19/2022 15:33,Trey Research | Café Corto,Eric Boocock,Trey Research,Won,Won,77000,11/14/2022,77000,11/14/2022,90,Hot,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/12/2022 17:28,Trey Research | Café Corto,Alan Ross,Trey Research,Lost,Canceled,160000,3/1/2023,0,3/1/2023,50,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Customer Care Campaign,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
7/12/2021 0:00,Trey Research | Café Corto,Ayushman Jain,Trey Research,Lost,Canceled,141100,1/29/2022,0,1/29/2022,30,Cold,Close,,COMMERCIAL ESPRESSO,Café Corto,Customer Care Campaign,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/6/2024 16:26,Trey Research | Café Corto,Jeff Comstock,Trey Research,Won,Won,41150,4/26/2024,41150,4/26/2024,60,Warm,Close,,COMMERCIAL ESPRESSO,Café Corto,New Product Release,Unknown,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
5/29/2021 0:00,Trey Research | Café Corto,Alan Ross,Trey Research,Won,Won,80000,10/16/2021,80000,10/16/2021,75,Warm,Close,,COMMERCIAL ESPRESSO,Café Corto,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
9/18/2022 16:07,Trey Research | Café Corto,Alan Ross,Trey Research,Lost,Out-Sold,86550,2/12/2023,0,2/12/2023,55,Warm,Close,,COMMERCIAL ESPRESSO,Café Corto,Loyalty Customer Promotion,Committee,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
3/22/2025 13:59,Trey Research | Café Duo,Eric Boocock,Trey Research,Open,In Progress,128900,9/27/2025,0,,0,Cold,Develop,,COMMERCIAL ESPRESSO,Café Duo,,Individual,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
12/30/2024 14:28,Trey Research | Café Duo,Jeff Comstock,Trey Research,Open,In Progress,32050,4/1/2025,0,,100,Hot,Develop,,COMMERCIAL ESPRESSO,Café Duo,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/11/2021 0:00,Trey Research | Café Duo,Jeff Comstock,Trey Research,Won,Won,35350,5/26/2021,35350,5/26/2021,90,Hot,Close,Won,COMMERCIAL ESPRESSO,Café Duo,,Individual,Immediate,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
4/29/2024 13:38,Trey Research | Café Duo,Ayushman Jain,Trey Research,Lost,Canceled,34150,8/1/2024,0,8/1/2024,30,Cold,Close,Lost,COMMERCIAL ESPRESSO,Café Duo,Loyalty Customer Promotion,Unknown,This Quarter,US Dollar,Alex Baker,Contoso Coffee Price List,User Provided
